date,region.ce.celje,region.ce.dobje,region.ce.dobrna,region.ce.kozje,region.ce.laško,region.ce.ljubno,region.ce.mozirje,region.ce.nazarje,region.ce.podčetrtek,region.ce.prebold,region.ce.rogatec,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.tabor,region.ce.velenje,region.ce.vitanje,region.ce.vojnik,region.ce.zreče,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.bistrica_ob_sotli,region.kk.brežice,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.hrpelje-kozina,region.kp.izola,region.kp.koper,region.kp.piran,region.kp.sežana,region.kr.bled,region.kr.cerklje_na_gorenjskem,region.kr.gorje,region.kr.jesenice,region.kr.kranj,region.kr.kranjska_gora,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žirovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.dobrova-polhov_gradec,region.lj.dol_pri_ljubljani,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ig,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.logatec,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.trzin,region.lj.velike_lašče,region.lj.vodice,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cerkvenjak,region.mb.destrnik,region.mb.duplek,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.kidričevo,region.mb.kungota,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.majšperk,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.ptuj,region.mb.rače-fram,region.mb.ruše,region.mb.selnica_ob_dravi,region.mb.slovenska_bistrica,region.mb.starše,region.mb.sveta_ana,region.mb.šentilj,region.mb.žetale,region.ms.beltinci,region.ms.cankova,region.ms.dobrovnik,region.ms.gornja_radgona,region.ms.kobilje,region.ms.križevci,region.ms.kuzma,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.odranci,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.sveti_jurij_ob_ščavnici,region.ms.tišina,region.ms.turnišče,region.ms.velika_polana,region.ms.veržej,region.ms.črenšovci,region.ms.šalovci,region.ng.ajdovščina,region.ng.bovec,region.ng.cerkno,region.ng.idrija,region.ng.kanal,region.ng.kobarid,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.ng.šempeter-vrtojba,region.nm.dolenjske_toplice,region.nm.kočevje,region.nm.metlika,region.nm.mirna,region.nm.mokronog-trebelno,region.nm.novo_mesto,region.nm.ribnica,region.nm.semič,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.cerknica,region.po.ilirska_bistrica,region.po.loška_dolina,region.po.pivka,region.po.postojna,region.sg.dravograd,region.sg.mežica,region.sg.mislinja,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ravne_na_koroškem,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.vuzenica,region.sg.črna_na_koroškem,region.t.tujina,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-04-12,18,1,1,1,2,2,6,1,2,1,4,38,2,2,4,1,1,,9,155,,1,,6,3,3,,1,4,1,4,10,4,1,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,23,3,27,6,5,17,4,227,2,3,4,4,7,2,1,8,7,4,3,1,1,1,,2,2,1,1,1,6,4,1,25,1,2,6,5,2,2,1,6,1,12,1,5,7,3,1,,1,,1,2,1,11,77,,5,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,59,1,1,11,7,7,15,8,,5,4,2,4,5,,8,13,7,1,,1,5,1,9,2,15,,4,8,6,14,4,2
2020-04-13,18,1,1,1,2,2,6,1,2,1,4,38,2,2,4,1,1,,9,155,,1,,6,3,3,,2,4,1,4,10,4,1,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,23,3,28,6,5,17,4,227,2,3,4,4,7,2,1,8,7,4,3,1,1,1,,2,2,1,1,1,6,5,1,27,1,2,6,5,2,2,1,6,1,13,1,5,7,3,1,,1,,1,2,1,11,77,,5,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,59,1,1,11,7,7,15,8,,6,4,2,4,5,,8,13,7,1,,1,5,1,9,2,15,,4,9,6,14,4,2
2020-04-14,18,1,1,1,2,2,6,1,2,1,4,39,2,2,4,1,1,,9,156,,1,1,6,3,3,,2,4,1,4,11,4,2,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,24,3,28,6,5,17,4,230,2,3,4,4,7,2,1,9,7,4,3,1,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,6,8,3,1,,1,,1,2,1,11,87,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,59,1,1,11,7,7,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,15,,4,9,6,14,4,4
2020-04-15,18,1,1,1,2,2,6,1,2,1,4,39,2,2,5,1,1,,9,156,,1,1,6,3,3,,2,4,1,4,11,4,2,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,25,3,28,6,5,17,4,233,2,3,4,4,7,2,1,9,7,4,3,1,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,7,8,3,1,,1,,1,2,1,11,96,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,60,1,1,12,7,8,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,15,,4,10,6,15,4,5
2020-04-16,18,1,1,1,3,3,6,1,3,1,6,40,2,2,5,1,1,,11,164,,1,1,7,4,3,,2,4,1,4,12,4,2,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,25,3,28,6,5,18,4,233,2,3,4,4,7,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,7,10,3,1,1,1,,1,2,1,12,99,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,65,1,1,12,7,8,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,17,,4,10,6,15,4,5
2020-04-17,18,1,2,1,3,3,6,1,3,1,6,40,2,2,5,1,1,,12,165,,1,2,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,6,5,3,9,1,9,9,1,7,1,25,3,28,6,5,18,4,234,2,3,4,4,7,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,7,10,3,1,1,1,,1,2,1,12,102,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,67,1,1,12,8,8,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,17,,4,11,6,15,4,5
2020-04-18,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,,12,166,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,6,5,3,10,1,9,9,1,7,1,25,3,28,6,5,18,4,234,2,3,4,4,7,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,7,10,3,1,1,1,,1,2,1,12,107,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,68,1,1,12,8,8,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,17,,4,11,6,15,4,5
2020-04-19,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,,13,166,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,6,5,3,10,1,9,9,1,7,1,25,3,28,6,5,18,4,234,2,3,4,5,7,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,8,10,3,1,1,1,,1,2,1,12,107,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,68,1,1,12,8,8,15,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,18,,4,12,6,15,4,5
2020-04-20,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,6,5,3,10,1,9,9,1,7,1,25,3,28,6,5,19,4,236,2,3,4,5,7,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,2,6,5,2,2,1,6,1,13,1,8,10,3,1,1,1,,1,2,1,12,107,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,69,1,1,12,8,8,16,8,,6,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,15,4,5
2020-04-21,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,6,5,3,10,1,9,9,1,7,1,25,3,28,6,5,19,4,236,2,3,4,5,8,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,28,1,3,6,5,2,2,1,6,1,13,1,8,10,3,2,1,1,,1,2,1,12,109,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,69,1,1,12,8,8,17,8,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,5
2020-04-22,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,20,3,3,3,7,5,3,11,1,9,9,1,7,1,25,3,28,6,5,19,4,243,2,3,4,5,8,2,1,9,7,5,3,2,1,1,,2,2,1,1,1,6,5,1,29,1,3,6,5,2,2,1,6,1,13,1,8,10,3,2,1,1,,1,2,1,12,110,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,71,1,1,12,8,8,17,8,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,5
2020-04-23,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,21,3,3,3,7,5,3,11,1,9,9,1,7,1,25,3,28,6,5,19,4,243,2,3,4,5,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,6,5,1,30,1,3,6,5,2,2,1,6,1,13,1,8,10,3,2,1,1,,2,2,1,12,112,,6,1,5,,,1,1,2,,7,1,1,2,1,2,5,,,5,,5,,1,1,4,71,1,1,12,8,8,18,8,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,5
2020-04-24,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,23,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,243,2,3,4,5,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,7,5,1,32,1,3,6,5,2,2,1,6,1,13,1,8,10,3,2,1,1,1,3,2,1,12,113,,7,1,5,,,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,71,1,1,12,8,8,18,8,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,7
2020-04-25,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,168,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,23,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,247,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,7,5,1,32,1,3,6,5,2,2,1,6,1,13,1,8,10,3,2,1,1,1,3,2,1,12,116,,7,1,5,,,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,71,1,1,12,8,8,18,8,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,7
2020-04-26,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,169,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,7,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,247,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,8,5,1,32,1,3,6,5,2,2,1,6,1,14,1,8,10,3,3,1,1,1,3,2,1,12,116,,7,1,5,,,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,71,1,1,12,8,8,18,9,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,19,,4,12,6,16,4,7
2020-04-27,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,173,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,247,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,8,5,1,32,1,3,6,5,2,2,1,6,1,14,1,8,10,3,3,1,1,1,3,2,1,12,117,,7,1,5,,,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,71,1,1,12,8,8,18,9,,7,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,20,,4,12,6,16,4,7
2020-04-28,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,1,14,173,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,248,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,8,5,1,32,1,3,6,5,2,2,1,6,1,14,1,8,10,3,3,1,1,1,3,2,1,12,122,,7,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,71,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,16,4,7
2020-04-29,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,2,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,249,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,8,5,1,34,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,12,124,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,72,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-04-30,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,2,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,8,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,12,127,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,72,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-01,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,12,129,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,73,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-02,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,12,129,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,73,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-03,18,1,2,1,3,3,6,1,3,1,6,43,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,12,129,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,73,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-04,18,1,2,1,3,3,6,1,3,1,7,43,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,133,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,73,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-05,18,1,2,1,3,3,6,1,3,1,7,43,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-06,18,1,2,1,3,3,6,1,3,1,7,44,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,24,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-07,18,1,2,1,3,3,6,1,3,1,7,44,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,3,11,1,9,10,1,7,1,26,3,28,6,5,19,4,250,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,21,,4,12,6,17,4,7
2020-05-08,18,1,2,1,3,3,6,1,3,1,7,44,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,251,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,9,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-09,18,1,2,1,3,3,6,1,3,1,8,44,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,252,2,3,4,6,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-10,18,1,2,1,3,3,6,1,3,1,8,44,2,2,5,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-11,18,1,2,1,3,3,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,5,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,12,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-12,18,1,2,1,3,3,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,2,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-13,18,1,2,1,3,3,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-14,18,1,2,1,3,3,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-15,18,1,2,1,3,3,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-16,18,1,2,1,3,4,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-17,18,1,2,1,3,4,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-18,18,1,2,1,3,4,6,1,3,1,8,44,2,2,6,1,1,3,14,174,,1,4,7,4,3,,2,4,1,4,13,4,2,2,2,2,8,25,3,3,3,8,5,4,11,1,9,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,1,2,2,1,1,1,9,5,1,35,1,3,6,6,2,2,1,6,1,14,1,8,11,3,3,1,1,1,3,2,1,13,135,,8,1,5,,1,1,1,2,,7,1,1,3,1,2,6,,,5,,5,,1,1,4,74,1,1,13,8,8,18,10,,8,4,2,4,5,1,8,13,7,1,,1,5,1,9,2,22,,4,12,6,18,4,7
